z,n,name,levelEnergy(MeV),halflife,halflifeUnit,halflifeUncertainty,decayMode,branchingRatio,branchingRatioUncertainty
17,35,52Cl,0,,,,β⁻n,,
17,35,52Cl,0,,,,β⁻2n,,
17,31,48Cl,0,,,,β⁻,100,
17,31,48Cl,0,,,,β⁻n,,
17,31,48Cl,0,,,,β⁻2n,,
17,32,49Cl,0,,,,β⁻,100,
17,32,49Cl,0,,,,β⁻n,,
17,32,49Cl,0,,,,β⁻2n,,
17,33,50Cl,0,,,,β⁻,100,
17,33,50Cl,0,,,,β⁻n,,
17,33,50Cl,0,,,,β⁻2n,,
17,34,51Cl,0,,,,β⁻,100,
17,34,51Cl,0,,,,β⁻n,,
17,34,51Cl,0,,,,β⁻2n,,
17,30,47Cl,0,101,ms,6,β⁻n,3,
17,30,47Cl,0,101,ms,6,β⁻,100,
17,30,47Cl,0,101,ms,6,β⁻2n,,
17,17,34Cl,0,1.5265,s,0.0004,ε+β+,100,
17,17,34Cl,0.14636000000000002,31.99,m,0.03,IT,44.6,0.6
17,17,34Cl,0.14636000000000002,31.99,m,0.03,EC+B+,55.4,0.6
17,19,36Cl,0,3.07e+05,y,1.54e+03,β⁻,98.1,0.1
17,19,36Cl,0,3.07e+05,y,1.54e+03,ε+β+,1.9,0.1
17,13,30Cl,0,30,ns,<,p,100,
17,14,31Cl,0,190,ms,1,εp,2.4,0.2
17,14,31Cl,0,190,ms,1,ε+β+,100,
17,15,32Cl,0,299.1,ms,1.0,εɑ,0.054,0.008
17,15,32Cl,0,299.1,ms,1.0,ε+β+,100,
17,15,32Cl,0,299.1,ms,1.0,εp,0.026,0.005
17,16,33Cl,0,2.506,s,0.0022,ε+β+,100,
17,11,28Cl,0,,,,p,100,
17,12,29Cl,0,20,ns,<,p,100,
18,36,54Ar,0,,,,β⁻,100,
18,36,54Ar,0,,,,β⁻n,,
18,36,54Ar,0,,,,β⁻2n,,
18,32,50Ar,0,105,ms,6,β⁻n,37,7
18,32,50Ar,0,105,ms,6,β⁻,100,
18,32,50Ar,0,105,ms,6,β⁻2n,,
18,33,51Ar,0,,,,β⁻,100,
18,33,51Ar,0,,,,β⁻n,,
18,33,51Ar,0,,,,β⁻2n,,
18,34,52Ar,0,,,,β⁻,100,
18,34,52Ar,0,,,,β⁻n,,
18,34,52Ar,0,,,,β⁻2n,,
18,35,53Ar,0,,,,β⁻,100,
18,35,53Ar,0,,,,β⁻n,,
18,35,53Ar,0,,,,β⁻2n,,
18,30,48Ar,0,416,ms,16,β⁻,100,
18,30,48Ar,0,416,ms,16,β⁻n,38,6
18,31,49Ar,0,236,ms,8,β⁻n,29,6
18,31,49Ar,0,236,ms,8,β⁻,100,
18,31,49Ar,0,236,ms,8,β⁻2n,,
18,19,37Ar,0,35.01,d,0.02,ε,100,
18,14,32Ar,0,98,ms,2,εp,35.58,0.22
18,14,32Ar,0,98,ms,2,ε+β+,100,
18,15,33Ar,0,173,ms,2,εp,38.7,1
18,15,33Ar,0,173,ms,2,ε+β+,100,
18,16,34Ar,0,846.46,ms,0.35,ε+β+,100,
18,17,35Ar,0,1.7754,s,0.001,ε+β+,100,
18,11,29Ar,0,,,,2p,100,
18,12,30Ar,0,10,ps,<,2p,100,
18,13,31Ar,0,15,ms,0.3,ε3p,0.07,0.02
18,13,31Ar,0,15,ms,0.3,εɑ,0.03,
18,13,31Ar,0,15,ms,0.3,εp,68.3,0.3
18,13,31Ar,0,15,ms,0.3,ε2p,8.9,0.2
18,13,31Ar,0,15,ms,0.3,2p,0.0006,
18,13,31Ar,0,15,ms,0.3,ε+β+,100,
18,29,47Ar,0,1.23,s,0.03,β⁻,100,
18,29,47Ar,0,1.23,s,0.03,β⁻n,0.2,
18,25,43Ar,0,5.37,m,0.06,β⁻,100,
18,26,44Ar,0,11.87,m,0.05,β⁻,100,
18,27,45Ar,0,21.48,s,0.15,β⁻,100,
18,28,46Ar,0,8.4,s,0.5,β⁻,100,
18,21,39Ar,0,268,y,8,β⁻,100,
18,23,41Ar,0,109.61,m,0.04,β⁻,100,
18,24,42Ar,0,32.9,y,11.0,β⁻,100,
19,40,59K,0,,,,β⁻,100,
19,40,59K,0,,,,β⁻n,,
19,40,59K,0,,,,β⁻2n,,
19,27,46K,0,96.31,s,0.078,β⁻,100,
19,26,45K,0,17.79,m,0.43,β⁻,100,
19,29,48K,0,6.8,s,0.2,β⁻,100,
19,29,48K,0,6.8,s,0.2,β⁻n,1.14,0.15
19,28,47K,0,17.38,s,0.03,β⁻,100,
19,23,42K,0,12.359,h,0.004,β⁻,100,
19,25,44K,0,22.13,m,0.19,β⁻,100,
19,24,43K,0,22.28,h,0.11,β⁻,100,
19,21,40K,0,1.25e+09,y,3.00e+06,β⁻,89.28,0.11
19,21,40K,0,1.25e+09,y,3.00e+06,ε+β+,10.72,0.11
19,38,57K,0,,,,β⁻,100,
19,38,57K,0,,,,β⁻n,,
19,38,57K,0,,,,β⁻2n,,
19,37,56K,0,,,,β⁻,100,
19,37,56K,0,,,,β⁻n,,
19,37,56K,0,,,,β⁻2n,,
19,34,53K,0,30,ms,5,β⁻n,75,10
19,34,53K,0,30,ms,5,β⁻2n,10,
19,34,53K,0,30,ms,5,β⁻,100,
19,33,52K,0,110,ms,4,β⁻n,74,9
19,33,52K,0,110,ms,4,β⁻2n,2.3,0.3
19,33,52K,0,110,ms,4,β⁻,100,
19,36,55K,0,,,,β⁻,100,
19,36,55K,0,,,,β⁻n,,
19,36,55K,0,,,,β⁻2n,,
19,35,54K,0,10,ms,5,β⁻,100,
19,35,54K,0,10,ms,5,β⁻n,,
19,35,54K,0,10,ms,5,β⁻2n,,
19,30,49K,0,1.26,s,0.05,β⁻,100,
19,30,49K,0,1.26,s,0.05,β⁻n,86,9
19,32,51K,0,365,ms,5,β⁻n,65,6
19,32,51K,0,365,ms,5,β⁻,100,
19,32,51K,0,365,ms,5,β⁻2n,,
19,31,50K,0,472,ms,4,β⁻n,29,3
19,31,50K,0,472,ms,4,β⁻,100,
19,31,50K,0,472,ms,4,β⁻2n,,
19,19,38K,0,7.645,m,0.02,ε+β+,100,
19,19,38K,0.13022,924.4,ms,0.21,IT,0.033,0.0043
19,19,38K,0.13022,924.4,ms,0.21,EC+B+,99.967,0.0043
19,16,35K,0,178,ms,8,εp,0.37,0.15
19,16,35K,0,178,ms,8,ε+β+,100,
19,18,37K,0,1.23647,s,0.00041,ε+β+,100,
19,17,36K,0,341,ms,3,εɑ,0.0034,0.0013
19,17,36K,0,341,ms,3,ε+β+,100,
19,17,36K,0,341,ms,3,εp,0.048,0.014
19,12,31K,0,0.01,ns,<,3p,100,
20,39,59Ca,0,,,,β⁻,100,
20,39,59Ca,0,,,,β⁻n,,
20,39,59Ca,0,,,,β⁻2n,,
20,38,58Ca,0,,,,β⁻,100,
20,38,58Ca,0,,,,β⁻n,,
20,38,58Ca,0,,,,β⁻2n,,
20,37,57Ca,0,,,,β⁻,100,
20,37,57Ca,0,,,,β⁻n,,
20,37,57Ca,0,,,,β⁻2n,,
20,36,56Ca,0,11,ms,2,β⁻,100,
20,36,56Ca,0,11,ms,2,β⁻n,,
20,36,56Ca,0,11,ms,2,β⁻2n,,
20,35,55Ca,0,22,ms,2,β⁻,100,
20,35,55Ca,0,22,ms,2,β⁻n,,
20,35,55Ca,0,22,ms,2,β⁻2n,,
20,34,54Ca,0,90,ms,8,β⁻,100,
20,34,54Ca,0,90,ms,8,β⁻n,,
20,33,53Ca,0,461,ms,90,β⁻,100,
20,33,53Ca,0,461,ms,90,β⁻n,40,10
20,32,52Ca,0,4.6,s,0.3,β⁻,100,
20,32,52Ca,0,4.6,s,0.3,β⁻n,2,
20,31,51Ca,0,10,s,0.8,β⁻,100,
20,31,51Ca,0,10,s,0.8,β⁻n,,
20,30,50Ca,0,13.45,s,0.07,β⁻,100,
20,40,60Ca,0,,,,β⁻,100,
20,40,60Ca,0,,,,β⁻n,,
20,40,60Ca,0,,,,β⁻2n,,
20,19,39Ca,0,860.3,ms,0.8,ε+β+,100,
20,18,38Ca,0,443.77,ms,0.25,ε+β+,100,
20,17,37Ca,0,181,ms,0.9,εp,72,1.6
20,17,37Ca,0,181,ms,0.9,ε+β+,100,
20,16,36Ca,0,100.8,ms,1.3,εp,51.2,1
20,16,36Ca,0,100.8,ms,1.3,ε+β+,100,
20,15,35Ca,0,25.7,ms,0.2,ε+β+,100,
20,15,35Ca,0,25.7,ms,0.2,εp,95.9,1.4
20,15,35Ca,0,25.7,ms,0.2,ε2p,4.1,0.6
20,29,49Ca,0,8.718,m,0.006,β⁻,100,
20,28,48Ca,0,5.60e+19,y,1.40e+19-1.10e+19,2β⁻,,
20,28,48Ca,0,5.60e+19,y,1.40e+19-1.10e+19,β⁻,,
20,27,47Ca,0,4.536,d,0.002,β⁻,100,
20,25,45Ca,0,162.61,d,0.09,β⁻,100,
20,21,41Ca,0,9.94e+04,y,1.50e+03,ε,100,
21,29,50Sc,0,102.5,s,0.5,β⁻,100,
21,29,50Sc,0.256895,0.35,s,0.03,B-,1,
21,29,50Sc,0.256895,0.35,s,0.03,IT,99,
21,28,49Sc,0,57.2,m,0.15,β⁻,100,
21,27,48Sc,0,43.71,h,0.08,β⁻,100,
21,26,47Sc,0,3.3491,d,0.0006,β⁻,100,
21,25,46Sc,0,83.808,d,0.029,β⁻,100,
21,25,46Sc,0.142528,18.746,s,0.04,IT,100,
21,24,45Sc,0.012400000000000001,325.8,ms,4.2,IT,100,
21,23,44Sc,0,4.042,h,0.0024,ε+β+,100,
21,23,44Sc,0.27124000000000004,58.62,h,0.09,IT,98.77,0.01
21,23,44Sc,0.27124000000000004,58.62,h,0.09,EC+B+,1.23,0.01
21,22,43Sc,0,3.891,h,0.012,ε+β+,100,
21,21,42Sc,0,680.79,ms,0.28,ε+β+,100,
21,21,42Sc,0.616771,61.7,s,0.3,EC+B+,100,
21,20,41Sc,0,596.3,ms,1.7,ε+β+,100,
21,39,60Sc,0,,,,β⁻,100,
21,39,60Sc,0,,,,β⁻n,,
21,39,60Sc,0,,,,β⁻2n,,
21,38,59Sc,0,,,,β⁻,100,
21,38,59Sc,0,,,,β⁻n,,
21,38,59Sc,0,,,,β⁻2n,,
21,37,58Sc,0,12,ms,5,β⁻,100,
21,37,58Sc,0,12,ms,5,β⁻n,,
21,37,58Sc,0,12,ms,5,β⁻2n,,
21,36,57Sc,0,20,ms,4,β⁻,100,
21,36,57Sc,0,20,ms,4,β⁻n,,
21,36,57Sc,0,20,ms,4,β⁻2n,,
21,35,56Sc,0,26,ms,6,β⁻,100,
21,35,56Sc,0,26,ms,6,β⁻n,,
21,35,56Sc,0,26,ms,6,β⁻2n,,
21,34,55Sc,0,92,ms,4,β⁻,100,
21,34,55Sc,0,92,ms,4,β⁻n,17,7
21,33,54Sc,0,526,ms,15,β⁻,100,
21,33,54Sc,0,526,ms,15,β⁻n,16,9
21,32,53Sc,0,2.4,s,0.6,β⁻,100,
21,32,53Sc,0,2.4,s,0.6,β⁻n,,
21,31,52Sc,0,8.2,s,0.2,β⁻,100,
21,31,52Sc,0,8.2,s,0.2,β⁻n,,
21,30,51Sc,0,12.5,s,0.1,β⁻,100,
21,30,51Sc,0,12.5,s,0.1,β⁻n,,
21,19,40Sc,0,182.4,ms,0.8,εɑ,0.017,0.005
21,19,40Sc,0,182.4,ms,0.8,ε+β+,100,
21,19,40Sc,0,182.4,ms,0.8,εp,0.44,0.07
21,18,39Sc,0,,,,p,100,
21,41,62Sc,0,,,,β⁻,100,
21,41,62Sc,0,,,,β⁻n,,
21,41,62Sc,0,,,,β⁻2n,,
21,40,61Sc,0,,,,β⁻,100,
21,40,61Sc,0,,,,β⁻n,,
21,40,61Sc,0,,,,β⁻2n,,
22,39,61Ti,0,15,ms,4,β⁻,100,
22,39,61Ti,0,15,ms,4,β⁻n,,
22,39,61Ti,0,15,ms,4,β⁻2n,,
22,38,60Ti,0,22.2,ms,1.6,β⁻,100,
22,38,60Ti,0,22.2,ms,1.6,β⁻n,,
22,38,60Ti,0,22.2,ms,1.6,β⁻2n,,
22,37,59Ti,0,28.5,ms,1.9,β⁻,100,
22,37,59Ti,0,28.5,ms,1.9,β⁻n,,
22,37,59Ti,0,28.5,ms,1.9,β⁻2n,,
22,36,58Ti,0,55,ms,6,β⁻,100,
22,36,58Ti,0,55,ms,6,β⁻n,,
22,35,57Ti,0,94,ms,8,β⁻,100,
22,35,57Ti,0,94,ms,8,β⁻n,,
22,34,56Ti,0,199,ms,6,β⁻,100,
22,34,56Ti,0,199,ms,6,β⁻n,,
22,33,55Ti,0,1.3,s,0.1,β⁻,100,
22,32,54Ti,0,1.6,s,0.4,β⁻,100,
22,31,53Ti,0,32.7,s,0.9,β⁻,100,
22,30,52Ti,0,1.7,m,0.1,β⁻,100,
22,42,64Ti,0,,,,β⁻,100,
22,42,64Ti,0,,,,β⁻n,,
22,42,64Ti,0,,,,β⁻2n,,
22,41,63Ti,0,,,,β⁻,100,
22,41,63Ti,0,,,,β⁻n,,
22,41,63Ti,0,,,,β⁻2n,,
22,40,62Ti,0,,,,β⁻,100,
22,40,62Ti,0,,,,β⁻n,,
22,40,62Ti,0,,,,β⁻2n,,
22,19,41Ti,0,81.9,ms,0.5,εp,100,
22,19,41Ti,0,81.9,ms,0.5,ε+β+,100,
22,18,40Ti,0,52.4,ms,0.3,εp,95.8,1.3
22,18,40Ti,0,52.4,ms,0.3,ε+β+,100,
22,17,39Ti,0,28.5,ms,0.9,ε+β+,100,
22,17,39Ti,0,28.5,ms,0.9,εp,93.7,2.8
22,17,39Ti,0,28.5,ms,0.9,ε2p,,
22,29,51Ti,0,5.756,m,0.009,β⁻,100,
22,23,45Ti,0,184.8,m,0.5,ε+β+,100,
22,22,44Ti,0,59.1,y,0.3,ε,100,
22,21,43Ti,0,509,ms,5,ε+β+,100,
22,21,43Ti,0,509,ms,5,εp,,
22,20,42Ti,0,208.34,ms,0.57,ε+β+,100,
23,41,64V,0,15,ms,2,β⁻,100,
23,41,64V,0,15,ms,2,β⁻n,,
23,41,64V,0,15,ms,2,β⁻2n,,
23,42,65V,0,,,,β⁻,100,
23,42,65V,0,,,,β⁻n,,
23,42,65V,0,,,,β⁻2n,,
23,43,66V,0,,,,β⁻,100,
23,43,66V,0,,,,β⁻n,,
23,43,66V,0,,,,β⁻2n,,
23,44,67V,0,,,,β⁻,100,
23,44,67V,0,,,,β⁻n,,
23,44,67V,0,,,,β⁻2n,,
23,40,63V,0,19.6,ms,0.9,β⁻,100,
23,40,63V,0,19.6,ms,0.9,β⁻n,35,
23,27,50V,0,2.68e+17,y,1.08e+16-1.09e+16,β⁻,1.4,
23,27,50V,0,2.68e+17,y,1.08e+16-1.09e+16,ε+β+,98.6,
23,29,52V,0,3.743,m,0.005,β⁻,100,
23,20,43V,0,79.3,ms,2.4,ε+β+,100,
23,20,43V,0,79.3,ms,2.4,εp,,
23,21,44V,0,111,ms,7,ε+β+,100,
23,21,44V,0,111,ms,7,εɑ,,
23,21,44V,0,111,ms,7,εp,,
23,21,44V,0.267,150,ms,3,EC+B+,100,
23,22,45V,0,546,ms,6,ε+β+,100,
23,23,46V,0,422.62,ms,0.05,ε+β+,100,
23,24,47V,0,32.6,m,0.3,ε+β+,100,
23,25,48V,0,15.974,d,0.002,ε+β+,100,
23,26,49V,0,330,d,15,ε,100,
23,38,61V,0,48.2,ms,0.6,β⁻n,14.5,2
23,38,61V,0,48.2,ms,0.6,β⁻,100,
23,38,61V,0,48.2,ms,0.6,β⁻2n,,
23,39,62V,0,33.6,ms,2.3,β⁻,100,
23,39,62V,0,33.6,ms,2.3,β⁻n,,
23,39,62V,0,33.6,ms,2.3,β⁻2n,,
23,30,53V,0,1.537,m,0.014,β⁻,100,
23,31,54V,0,49.8,s,0.5,β⁻,100,
23,32,55V,0,6.54,s,0.15,β⁻,100,
23,33,56V,0,218,ms,6,β⁻,100,
23,33,56V,0,218,ms,6,β⁻n,,
23,34,57V,0,347,ms,9,β⁻,100,
23,34,57V,0,347,ms,9,β⁻n,,
23,35,58V,0,192,ms,7,β⁻,100,
23,35,58V,0,192,ms,7,β⁻n,,
23,36,59V,0,96,ms,4,β⁻,100,
23,36,59V,0,96,ms,4,β⁻n,3,
23,37,60V,0,122,ms,18,β⁻,100,
23,37,60V,0,122,ms,18,β⁻n,,
23,37,60V,0,122,ms,18,β⁻2n,,
23,37,60V,0+X,40,ms,15,B-,100,
23,37,60V,0+X,40,ms,15,B-2n,,
23,37,60V,0+X,40,ms,15,B-n,,
23,37,60V,0+X,40,ms,15,IT,,
23,19,42V,0,,,,p,,
24,39,63Cr,0,129,ms,2,β⁻,100,
24,39,63Cr,0,129,ms,2,β⁻n,,
24,31,55Cr,0,3.498,m,0.004,β⁻,100,
24,32,56Cr,0,5.94,m,0.1,β⁻,100,
24,33,57Cr,0,21.1,s,1.0,β⁻,100,
24,34,58Cr,0,7,s,0.3,β⁻,100,
24,35,59Cr,0,1.05,s,0.09,β⁻,100,
24,36,60Cr,0,490,ms,10,β⁻,100,
24,36,60Cr,0,490,ms,10,β⁻n,,
24,37,61Cr,0,243,ms,10,β⁻,100,
24,37,61Cr,0,243,ms,10,β⁻n,,
24,38,62Cr,0,206,ms,11,β⁻,100,
24,38,62Cr,0,206,ms,11,β⁻n,,
24,42,66Cr,0,24,ms,2,β⁻,100,
24,42,66Cr,0,24,ms,2,β⁻n,,
24,42,66Cr,0,24,ms,2,β⁻2n,,
24,43,67Cr,0,,,,β⁻,100,
24,43,67Cr,0,,,,β⁻n,,
24,43,67Cr,0,,,,β⁻2n,,
24,44,68Cr,0,,,,β⁻n,,
24,44,68Cr,0,,,,β⁻,100,
24,44,68Cr,0,,,,β⁻2n,,
24,45,69Cr,0,,,,β⁻,100,
24,45,69Cr,0,,,,β⁻n,,
24,45,69Cr,0,,,,β⁻2n,,
24,46,70Cr,0,,,,β⁻,100,
24,46,70Cr,0,,,,β⁻n,,
24,46,70Cr,0,,,,β⁻2n,,
24,40,64Cr,0,43,ms,1,β⁻,100,
24,40,64Cr,0,43,ms,1,β⁻n,,
24,41,65Cr,0,28,ms,2,β⁻,100,
24,41,65Cr,0,28,ms,2,β⁻n,,
24,41,65Cr,0,28,ms,2,β⁻2n,,
24,18,42Cr,0,13.3,ms,1.0,ε+β+,100,
24,18,42Cr,0,13.3,ms,1.0,εp,94.4,5
24,18,42Cr,0,13.3,ms,1.0,2p,,
24,19,43Cr,0,21.1,ms,0.3,ε+β+,100,
24,19,43Cr,0,21.1,ms,0.3,εp,79.3,3
24,19,43Cr,0,21.1,ms,0.3,ε3p,0.13,
24,19,43Cr,0,21.1,ms,0.3,ε2p,11.6,1
24,20,44Cr,0,42.8,ms,0.6,εp,12,2
24,20,44Cr,0,42.8,ms,0.6,ε+β+,100,
24,21,45Cr,0,60.9,ms,0.4,εp,34.4,0.8
24,21,45Cr,0,60.9,ms,0.4,ε+β+,100,
24,22,46Cr,0,244.3,ms,1.3,ε+β+,100,
24,23,47Cr,0,460.6,ms,1.6,ε+β+,100,
24,24,48Cr,0,21.56,h,0.03,ε+β+,100,
24,25,49Cr,0,42.3,m,0.1,ε+β+,100,
24,27,51Cr,0,27.7004,d,0.0022,ε,100,
25,44,69Mn,0,22.1,ms,2.5,β⁻n,40,20
25,44,69Mn,0,22.1,ms,2.5,β⁻,100,
25,44,69Mn,0,22.1,ms,2.5,β⁻2n,,
25,43,68Mn,0,33.9,ms,1.7,β⁻n,18,10
25,43,68Mn,0,33.9,ms,1.7,β⁻,100,
25,43,68Mn,0,33.9,ms,1.7,β⁻2n,,
25,46,71Mn,0,,,,β⁻,100,
25,46,71Mn,0,,,,β⁻n,,
25,46,71Mn,0,,,,β⁻2n,,
25,45,70Mn,0,19.9,ms,1.7,β⁻,100,
25,45,70Mn,0,19.9,ms,1.7,β⁻n,,
25,45,70Mn,0,19.9,ms,1.7,β⁻2n,,
25,48,73Mn,0,,,,β⁻,100,
25,48,73Mn,0,,,,β⁻n,,
25,48,73Mn,0,,,,β⁻2n,,
25,47,72Mn,0,,,,β⁻,100,
25,47,72Mn,0,,,,β⁻n,,
25,47,72Mn,0,,,,β⁻2n,,
25,40,65Mn,0,91.7,ms,1.0,β⁻,100,
25,40,65Mn,0,91.7,ms,1.0,β⁻n,7.9,1.2
25,42,67Mn,0,47,ms,3,β⁻n,5,
25,42,67Mn,0,47,ms,3,β⁻,100,
25,42,67Mn,0,47,ms,3,β⁻2n,,
25,41,66Mn,0,63.9,ms,0.9,β⁻n,7.3,
25,41,66Mn,0,63.9,ms,0.9,β⁻,100,
25,41,66Mn,0,63.9,ms,0.9,β⁻2n,,
25,29,54Mn,0,312.1,d,0.04,β⁻,0.000093,
25,29,54Mn,0,312.1,d,0.04,ε+β+,99.999907,
25,22,47Mn,0,88,ms,1.3,εp,1.7,
25,22,47Mn,0,88,ms,1.3,ε+β+,100,
25,21,46Mn,0,36.2,ms,0.4,εp,57,0.8
25,21,46Mn,0,36.2,ms,0.4,ε+β+,100,
25,24,49Mn,0,382.1,ms,6.8,ε+β+,100,
25,23,48Mn,0,157.7,ms,2.1,εɑ,0.0006,
25,23,48Mn,0,157.7,ms,2.1,ε+β+,100,
25,23,48Mn,0,157.7,ms,2.1,εp,0.28,0.04
25,26,51Mn,0,45.84,m,0.24,ε+β+,100,
25,25,50Mn,0,283.19,ms,0.08,ε+β+,100,
25,25,50Mn,0.22528,1.75,m,0.02,EC+B+,100,
25,28,53Mn,0,3.62e+06,y,3.79e+05,ε,100,
25,27,52Mn,0,5.591,d,0.003,ε+β+,100,
25,27,52Mn,0.37774900000000006,21.4,m,0.4,IT,1.78,0.05
25,27,52Mn,0.37774900000000006,21.4,m,0.4,EC+B+,98.22,0.05
25,33,58Mn,0,3,s,0.1,β⁻,100,
25,33,58Mn,0.07177,65.4,s,0.5,B-,90,
25,33,58Mn,0.07177,65.4,s,0.5,IT,10,
25,32,57Mn,0,85.4,s,1.8,β⁻,100,
25,35,60Mn,0,0.28,s,0.02,β⁻,100,
25,35,60Mn,0.27180000000000004,1.77,s,0.02,B-,88.5,0.8
25,35,60Mn,0.27180000000000004,1.77,s,0.02,IT,11.5,0.8
25,34,59Mn,0,4.59,s,0.04,β⁻,100,
25,37,62Mn,0,92,ms,13,β⁻,100,
25,37,62Mn,0,92,ms,13,β⁻n,,
25,37,62Mn,0.34800000000000003,671,ms,7,B-,100,
25,37,62Mn,0.34800000000000003,671,ms,7,B-n,,
25,37,62Mn,0.34800000000000003,671,ms,7,IT,,
25,36,61Mn,0,0.709,s,0.006,β⁻,100,
25,36,61Mn,0,0.709,s,0.006,β⁻n,0.2,
25,39,64Mn,0,90,ms,3,β⁻,100,
25,39,64Mn,0,90,ms,3,β⁻n,2.7,0.6
25,38,63Mn,0,277,ms,5,β⁻,100,
25,38,63Mn,0,277,ms,5,β⁻n,,
25,31,56Mn,0,2.5788,h,0.0002,β⁻,100,
25,19,44Mn,0,105,ns,<,p,,
26,34,60Fe,0,2.61e+06,y,3.76e+04,β⁻,100,
26,33,59Fe,0,44.495,d,0.009,β⁻,100,
26,36,62Fe,0,68,s,2,β⁻,100,
26,35,61Fe,0,6.03,m,0.05,β⁻,100,
26,38,64Fe,0,2,s,0.3,β⁻,100,
26,37,63Fe,0,6.1,s,0.6,β⁻,100,
26,39,65Fe,0,0.803,s,0.018,β⁻,100,
26,39,65Fe,0,0.803,s,0.018,β⁻n,,
26,39,65Fe,0.3937,1.15,s,0.12,B-,100,
26,39,65Fe,0.3937,1.15,s,0.12,B-n,,
26,45,71Fe,0,34,ms,7,β⁻,100,
26,45,71Fe,0,34,ms,7,β⁻n,,
26,45,71Fe,0,34,ms,7,β⁻2n,,
26,44,70Fe,0,61.5,ms,0.9,β⁻,100,
26,44,70Fe,0,61.5,ms,0.9,β⁻n,,
26,47,73Fe,0,12.9,ms,1.6,β⁻,100,
26,47,73Fe,0,12.9,ms,1.6,β⁻n,,
26,47,73Fe,0,12.9,ms,1.6,β⁻2n,,
26,46,72Fe,0,19,ms,4,β⁻,100,
26,46,72Fe,0,19,ms,4,β⁻n,,
26,46,72Fe,0,19,ms,4,β⁻2n,,
26,49,75Fe,0,,,,β⁻,100,
26,49,75Fe,0,,,,β⁻n,,
26,49,75Fe,0,,,,β⁻2n,,
26,48,74Fe,0,8.2,ms,+2.6-7.1,β⁻,100,
26,48,74Fe,0,8.2,ms,+2.6-7.1,β⁻n,,
26,48,74Fe,0,8.2,ms,+2.6-7.1,β⁻2n,,
26,41,67Fe,0,398,ms,9,β⁻,100,
26,41,67Fe,0,398,ms,9,β⁻n,,
26,40,66Fe,0,472,ms,33,β⁻,100,
26,40,66Fe,0,472,ms,33,β⁻n,,
26,43,69Fe,0,162,ms,7,β⁻,100,
26,43,69Fe,0,162,ms,7,β⁻n,,
26,42,68Fe,0,186,ms,4,β⁻,100,
26,42,68Fe,0,186,ms,4,β⁻n,,
26,19,45Fe,0,2.6,ms,0.2,ε+β+,30,4
26,19,45Fe,0,2.6,ms,0.2,ε2p,8,2
26,19,45Fe,0,2.6,ms,0.2,ε3p,3,2
26,19,45Fe,0,2.6,ms,0.2,εp,19,5
26,19,45Fe,0,2.6,ms,0.2,2p,70,4
26,23,49Fe,0,64.7,ms,0.3,εp,56.7,0.4
26,23,49Fe,0,64.7,ms,0.3,ε+β+,100,
26,22,48Fe,0,45.5,ms,0.8,εp,15.3,0.7
26,22,48Fe,0,45.5,ms,0.8,ε+β+,100,
26,25,51Fe,0,305,ms,2,ε+β+,100,
26,24,50Fe,0,152,ms,0.6,εp,,
26,24,50Fe,0,152,ms,0.6,ε+β+,100,
26,27,53Fe,0,8.51,m,0.02,ε+β+,100,
26,27,53Fe,3.0404,2.54,m,0.03,IT,100,
26,26,52Fe,0,8.273,h,0.009,ε+β+,100,
26,26,52Fe,6.9584,45.9,s,0.6,IT,0.021,0.005
26,26,52Fe,6.9584,45.9,s,0.6,EC+B+,99.979,0.005
26,29,55Fe,0,2.756,y,+0.001-0.001,ε,100,
26,21,47Fe,0,21.9,ms,0.2,εp,88.4,0.9
26,21,47Fe,0,21.9,ms,0.2,ε+β+,100,
26,20,46Fe,0,13.9,ms,1.5,ε+β+,100,
26,20,46Fe,0,13.9,ms,1.5,εp,72.4,6.4
26,20,46Fe,0,13.9,ms,1.5,ε2p,1,
26,50,76Fe,0,,,,β⁻,100,
26,50,76Fe,0,,,,β⁻n,,
26,50,76Fe,0,,,,β⁻2n,,
27,47,74Co,0,31.3,ms,1.3,β⁻n,18,15
27,47,74Co,0,31.3,ms,1.3,β⁻,100,
27,47,74Co,0,31.3,ms,1.3,β⁻2n,,
27,48,75Co,0,26.5,ms,1.2,β⁻n,15,
27,48,75Co,0,26.5,ms,1.2,β⁻,100,
27,48,75Co,0,26.5,ms,1.2,β⁻2n,,
27,45,72Co,0,51.9,ms,0.8,β⁻n,6,
27,45,72Co,0,51.9,ms,0.8,β⁻,100,
27,45,72Co,0,51.9,ms,0.8,β⁻2n,,
27,45,72Co,0+X,47.8,ms,0.5,B-n,6,
27,45,72Co,0+X,47.8,ms,0.5,B-,100,
27,45,72Co,0+X,47.8,ms,0.5,B-2n,,
27,45,72Co,0+X,180,ms,10,B-,100,
27,45,72Co,0+X,180,ms,10,B-n,,
27,46,73Co,0,42,ms,0.7,β⁻n,6,3
27,46,73Co,0,42,ms,0.7,β⁻,100,
27,46,73Co,0,42,ms,0.7,β⁻2n,,
27,49,76Co,0+X,16,ms,4,β⁻,100,
27,49,76Co,0+X,16,ms,4,β⁻n,,
27,49,76Co,0+X,16,ms,4,β⁻2n,,
27,49,76Co,0+X,21.7,ms,+6.5-4.9,B-,100,
27,49,76Co,0+X,21.7,ms,+6.5-4.9,B-n,,
